Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Player-additional
475,Liover Peguero,24,PIT,NL,0.2,33,88,80,9,16,1,0,4,8,4,0,6,25,.200,.273,.363,.635,75,.302,79,29,3,2,0,0,0,6/3H4,,pegueli01
476,Ronny Simón#,25,2TM,NL,-1.2,27,88,77,10,18,3,0,0,7,1,0,8,15,.234,.299,.273,.572,61,.271,62,21,1,0,1,2,0,/47D9H6,,simonro01
476,Ronny Simón#,25,MIA,NL,-0.7,19,56,47,6,11,2,0,0,5,0,0,7,7,.234,.327,.277,.604,71,.295,80,13,1,0,1,1,0,/47D6H,,simonro01
476,Ronny Simón#,25,PIT,NL,-0.5,8,32,30,4,7,1,0,0,2,1,0,1,8,.233,.250,.267,.517,45,.231,32,8,0,0,0,1,0,/97DH,,simonro01
477,Griffin Conine*,27,MIA,NL,0.1,24,86,79,13,20,7,0,2,8,0,1,7,25,.253,.314,.418,.732,101,.325,107,33,0,0,0,0,0,7/9DH,,coningr01
478,Tristan Gray*,29,TBR,AL,0.3,30,86,78,9,18,5,0,3,9,0,0,6,19,.231,.282,.410,.693,91,.296,86,32,0,0,1,1,0,4/635H,,graytr01
479,Brett Harris,27,ATH,AL,0.7,32,84,73,11,20,5,0,0,5,1,0,7,21,.274,.349,.342,.692,94,.318,99,25,1,2,1,1,0,5/3H,,harribr02
480,Bryce Johnson#,29,SDP,NL,0.6,55,84,76,9,26,4,0,1,8,4,1,3,19,.342,.383,.434,.817,127,.375,135,33,1,2,3,0,0,78H9,,johnsbr03
481,Cavan Biggio*,30,KCR,AL,-0.2,37,83,69,9,12,2,0,1,4,1,0,11,21,.174,.296,.246,.543,55,.259,56,17,0,1,2,0,0,HD/93745,,biggica01
482,Jorge Mateo,30,BAL,AL,-0.6,42,83,79,9,14,4,0,1,3,15,2,4,30,.177,.217,.266,.483,36,.243,28,21,1,0,0,0,0,H68/4D517,,mateojo01
483,Bob Seymour*,26,TBR,AL,-0.1,26,83,78,9,16,1,1,1,5,1,0,4,32,.205,.253,.282,.535,50,.250,51,22,0,1,0,0,0,3/DH,,seymobo01
484,Jesse Winker*,31,NYM,NL,0.0,26,81,70,8,16,5,2,1,10,1,0,9,21,.229,.309,.400,.709,100,.305,92,28,1,0,0,2,1,D/H7,,winkeje01
485,Connor Joe,32,2TM,NL,-0.7,42,80,70,2,13,4,0,0,4,2,2,7,20,.186,.263,.243,.505,39,.226,32,17,2,1,0,2,0,9H7/3D8,,joeco01
485,Connor Joe,32,SDP,NL,-0.2,7,10,9,0,0,0,0,0,0,0,0,1,6,.000,.100,.000,.100,-69,.070,-78,0,0,0,0,0,0,/H378D,,joeco01
485,Connor Joe,32,CIN,NL,-0.5,35,70,61,2,13,4,0,0,4,2,2,6,14,.213,.286,.279,.564,54,.249,48,17,2,1,0,2,0,97H/3D8,,joeco01
486,Jacob Melton*,24,HOU,AL,-0.3,32,78,70,7,11,0,1,0,7,7,2,6,29,.157,.234,.186,.419,19,.205,11,13,2,1,0,0,0,8/7H9,,meltoja01
487,Garrett Mitchell*,26,MIL,NL,0.0,25,78,68,9,14,4,1,0,3,3,0,7,25,.206,.286,.294,.580,63,.269,58,20,0,1,1,1,0,8/H,,mitchga01
488,Hayden Senger,28,NYM,NL,-0.2,33,78,72,8,13,1,0,0,4,0,0,3,22,.181,.221,.194,.415,20,.190,11,14,3,1,1,1,0,2/H,,sengeha01
489,Jhonny Pereda,29,2TM,AL,0.3,28,78,69,4,17,6,0,0,4,0,0,8,21,.246,.325,.333,.658,84,.301,88,23,1,0,1,0,0,2/1H,,peredjh01
489,Jhonny Pereda,29,ATH,AL,-0.1,17,46,40,3,7,2,0,0,3,0,0,6,13,.175,.283,.225,.508,45,.257,56,9,0,0,0,0,0,2/1H,,peredjh01
489,Jhonny Pereda,29,MIN,AL,0.4,11,32,29,1,10,4,0,0,1,0,0,2,8,.345,.387,.483,.870,139,.367,135,14,1,0,1,0,0,2,,peredjh01
490,Jorge Barrosa#,24,ARI,NL,-0.6,33,77,71,8,10,3,0,1,7,0,0,2,22,.141,.169,.225,.394,8,.170,-7,16,1,1,0,3,0,87/H9D,,barrojo01
491,Eric Haase,32,MIL,NL,0.2,30,77,70,11,16,3,0,2,9,0,0,4,31,.229,.289,.357,.647,80,.285,76,25,1,2,1,0,0,2/DH,,haaseer01
492,Johnathan Rodríguez,25,CLE,AL,-0.5,31,77,71,6,14,4,1,2,10,1,0,6,22,.197,.260,.366,.626,72,.286,75,26,2,0,0,0,0,9/H7D,,rodrijo10
493,Seth Brown*,32,ATH,AL,-0.7,38,76,65,6,12,2,0,1,3,1,0,9,23,.185,.303,.262,.564,60,.265,60,17,2,2,0,0,0,H7/89D,,brownse01
494,Blake Dunn,26,CIN,NL,-0.1,30,75,60,10,9,2,0,1,7,1,1,8,25,.150,.320,.233,.553,54,.270,60,14,1,7,0,0,0,97/8HD,,dunnbl01
495,Will Robertson*,27,2TM,AL,-1.1,27,75,70,2,9,1,0,0,9,0,0,2,27,.129,.173,.143,.316,-10,.149,-22,10,1,2,0,1,0,7/9H8D,,roberwi02
495,Will Robertson*,27,TOR,AL,-0.2,3,12,10,0,1,0,0,0,1,0,0,1,7,.100,.250,.100,.350,3,.191,6,1,1,1,0,0,0,/789,,roberwi02
495,Will Robertson*,27,CHW,AL,-0.8,24,63,60,2,8,1,0,0,8,0,0,1,20,.133,.159,.150,.309,-12,.141,-27,9,0,1,0,1,0,7/9HD,,roberwi02
496,Jordan Lawlar,22,ARI,NL,-0.4,28,74,66,9,12,7,0,0,5,2,0,6,26,.182,.257,.288,.545,51,.251,45,19,0,1,0,1,0,5H/D46,,lawlajo01
497,Blaine Crim,28,2TM,2LG,0.0,20,74,65,10,13,2,0,5,12,0,0,6,28,.200,.270,.462,.732,94,.308,86,30,0,1,0,2,0,3/DH,,crimbl01
497,Blaine Crim,28,TEX,AL,-0.2,5,13,11,1,0,0,0,0,0,0,0,1,6,.000,.154,.000,.154,-48,.108,-38,0,0,1,0,0,0,/3DH,,crimbl01
497,Blaine Crim,28,COL,NL,0.3,15,61,54,9,13,2,0,5,12,0,0,5,22,.241,.295,.556,.851,120,.351,112,30,0,0,0,2,0,3/D,,crimbl01
498,Jacob Amaya,26,CHW,AL,-1.0,36,73,66,7,7,1,0,0,8,2,0,3,16,.106,.139,.121,.260,-26,.125,-45,8,1,0,1,3,0,6/H14,,amayaja01
499,Sean Bouchard,29,COL,NL,-0.9,32,73,66,7,11,0,1,1,7,1,1,7,27,.167,.247,.242,.489,32,.235,32,16,2,0,0,0,0,9H/D73,,bouchse01
500,Andrés Chaparro,26,WSN,NL,-0.4,34,73,66,4,12,2,0,1,5,0,0,5,22,.182,.247,.258,.504,44,.231,42,17,0,1,0,1,0,3/HD,,chapaan01
501,Everson Pereira,24,TBR,AL,-0.3,23,73,65,7,9,1,0,2,8,2,0,7,28,.138,.219,.246,.465,31,.227,32,16,2,0,0,1,0,8/H9,,pereiev01
502,Anthony Seigler*,26,MIL,NL,-0.1,34,73,62,6,12,1,0,0,5,2,0,8,16,.194,.292,.210,.501,44,.248,44,13,2,1,1,1,0,5H/123D,,seiglan01
503,Tim Elko,26,CHW,AL,-0.5,23,72,67,6,9,1,0,4,8,1,0,5,30,.134,.194,.328,.523,43,.241,44,22,1,0,0,0,0,3/DH,,elkoti01
504,Nick Yorke,23,PIT,NL,0.4,22,72,69,7,16,3,0,1,8,1,0,3,15,.232,.264,.319,.583,62,.273,64,22,1,0,0,0,0,4/395H,,yorkeni01
505,José Fermín,26,STL,NL,0.8,30,70,60,5,17,5,0,1,9,2,2,8,10,.283,.377,.417,.793,125,.358,137,25,0,1,1,0,0,4/H579D,,fermijo01
506,Matthew Lugo,24,LAA,AL,-0.5,31,70,69,9,16,2,1,4,9,0,0,0,24,.232,.243,.464,.707,90,.295,83,32,3,1,0,0,0,8H/97,,lugoma01
507,Carter Jensen*,21,KCR,AL,0.8,20,69,60,12,18,6,0,3,13,0,0,9,12,.300,.391,.550,.941,161,.399,162,33,1,0,0,0,0,2D/H,,jenseca01
508,Moisés Ballesteros*,21,CHC,NL,0.5,20,66,57,12,17,2,1,2,11,0,0,9,12,.298,.394,.474,.868,151,.390,159,27,2,0,0,0,1,D/H32,,ballemo01
509,Gustavo Campero#,27,LAA,AL,-0.3,28,66,58,9,10,1,0,3,8,4,1,5,14,.172,.273,.345,.618,71,.282,69,20,2,3,0,0,0,9/H78D,,campegu01
510,Jorbit Vivas*,24,NYY,AL,-0.3,29,66,56,6,9,2,0,1,5,0,0,5,13,.161,.266,.250,.516,46,.241,44,14,0,3,0,0,0,45/H,,vivasjo01
511,Nathan Church*,24,STL,NL,0.3,27,65,56,9,10,1,0,1,8,1,0,3,18,.179,.254,.250,.504,44,.249,50,14,0,3,2,1,0,8/97H,,churcna01
512,Jarred Kelenic*,25,ATL,NL,-0.6,24,65,60,7,10,2,0,2,2,0,1,5,23,.167,.231,.300,.531,49,.230,44,18,1,0,0,0,0,9/H7D,,kelenja01
513,MJ Melendez*,26,KCR,AL,-0.6,23,65,60,5,5,2,0,1,1,0,0,3,23,.083,.154,.167,.321,-10,.150,-20,10,0,2,0,0,0,7/9HD,,melenmj01
514,Nick Maton*,28,CHW,AL,-0.1,25,63,54,5,9,2,0,2,4,0,1,9,19,.167,.286,.315,.601,69,.264,69,17,0,0,0,0,0,D/H3479,,matonni01
515,Brett Wisely*,26,2TM,NL,0.3,26,63,54,5,10,4,0,1,10,1,1,7,14,.185,.279,.315,.594,70,.265,70,17,0,0,2,0,0,4/H56D,,wiselbr01
515,Brett Wisely*,26,SFG,NL,0.3,22,54,48,5,10,4,0,1,10,1,1,4,10,.208,.269,.354,.623,78,.270,75,17,0,0,2,0,0,4/H56D,,wiselbr01
515,Brett Wisely*,26,ATL,NL,0.0,4,9,6,0,0,0,0,0,0,0,0,3,4,.000,.333,.000,.333,6,.232,41,0,0,0,0,0,0,/4H,,wiselbr01
516,Maximo Acosta,22,MIA,NL,0.0,19,61,54,7,11,1,0,3,5,1,2,6,17,.204,.295,.389,.684,88,.305,97,21,0,1,0,0,0,5/46,,acostma02
517,Oscar González,27,SDP,NL,-0.5,21,61,59,2,13,1,0,0,4,0,1,2,13,.220,.246,.237,.483,35,.209,26,14,1,0,0,0,0,7/9HD,,gonzaos01
518,Sam Hilliard*,31,COL,NL,-0.2,20,61,51,8,10,3,1,2,3,2,1,10,23,.196,.328,.412,.740,96,.325,94,21,1,0,0,0,0,/7H89D,,hillisa01
519,Joey Wiemer,26,MIA,NL,0.4,27,61,55,7,13,2,0,3,12,0,0,2,23,.236,.279,.436,.715,95,.297,82,24,0,2,0,2,1,9/H7,,wiemejo01
520,Jonny DeLuca,26,TBR,AL,0.6,20,59,57,5,19,1,3,0,4,6,0,2,13,.333,.356,.456,.812,126,.365,119,26,0,0,0,0,0,8/HD,,delucjo01
521,Ryan Noda*,29,2TM,AL,-0.2,23,59,47,3,5,0,0,1,2,1,0,11,25,.106,.276,.170,.446,30,.214,20,8,0,0,1,0,2,3/9DH,,nodary01
521,Ryan Noda*,29,CHW,AL,-0.3,16,45,34,3,3,0,0,1,1,0,0,10,19,.088,.295,.176,.472,38,.232,37,6,0,0,1,0,1,3/D9H,,nodary01
521,Ryan Noda*,29,BAL,AL,0.0,7,14,13,0,2,0,0,0,1,1,0,1,6,.154,.214,.154,.368,7,.156,-37,2,0,0,0,0,1,/9HD,,nodary01
522,Sam Huff,27,SFG,NL,-0.2,20,58,53,5,11,1,0,2,4,0,0,4,25,.208,.259,.340,.598,70,.264,67,18,2,0,0,1,0,2,,huffsa01
523,Sal Stewart,21,CIN,NL,0.5,18,58,55,11,14,1,0,5,8,0,0,3,15,.255,.293,.545,.839,121,.351,115,30,1,0,0,0,0,3/5H,,stewasa02
524,Endy Rodríguez#,25,PIT,NL,-0.5,18,57,52,5,9,4,0,0,2,0,1,5,14,.173,.246,.250,.496,39,.219,35,13,0,0,0,0,0,3/2H,,rodrien01
525,Tyler Tolbert,27,KCR,AL,0.2,64,57,50,19,14,2,0,1,6,21,2,1,11,.280,.321,.380,.701,96,.392,105,19,1,3,1,2,0,H87/4695D,,tolbety01
526,Daniel Johnson*,29,2TM,2LG,0.3,31,57,53,13,10,3,0,1,1,2,1,4,13,.189,.246,.302,.548,55,.256,61,16,0,0,0,0,0,H9/87,,johnsda07
526,Daniel Johnson*,29,SFG,NL,0.2,14,31,29,5,5,2,0,1,1,1,0,2,8,.172,.226,.345,.571,61,.257,57,10,0,0,0,0,0,/H897,,johnsda07
526,Daniel Johnson*,29,BAL,AL,0.1,17,26,24,8,5,1,0,0,0,1,1,2,5,.208,.269,.250,.519,49,.255,66,6,0,0,0,0,0,/H798,,johnsda07
527,Jerar Encarnación,27,SFG,NL,0.0,19,56,55,5,11,3,0,2,7,1,0,1,15,.200,.214,.364,.578,62,.251,55,20,3,0,0,0,0,9/H73,,encarje01
528,Zack Short,30,HOU,AL,0.0,22,56,50,9,11,2,0,2,7,0,1,4,18,.220,.291,.380,.671,85,.278,78,19,0,1,1,0,0,6/HD,,shortza01
529,Stuart Fairchild,29,ATL,NL,-0.3,28,55,51,7,11,4,1,0,2,2,1,4,15,.216,.273,.333,.606,70,.281,76,17,2,0,0,0,0,9H/D78,,faircst01
530,Jace Jung*,24,DET,AL,-0.5,21,55,47,8,5,0,0,0,3,0,0,7,16,.106,.236,.106,.343,1,.181,1,5,2,1,0,0,0,5/H,,jungja01
531,Drew Millas#,27,WSN,NL,0.2,18,55,49,6,15,5,1,0,7,2,0,4,7,.306,.358,.449,.807,129,.357,126,22,0,0,1,0,0,2/DH,,milladr01
532,Luke Maile,34,KCR,AL,0.0,25,54,45,6,11,2,0,1,6,1,0,7,16,.244,.346,.356,.702,98,.318,99,16,1,0,2,0,0,2/H1,,mailelu01
533,Ryan Fitzgerald*,31,MIN,AL,0.2,24,53,46,10,9,0,0,4,9,1,0,7,8,.196,.302,.457,.758,106,.331,105,21,0,0,0,0,0,/46H513D,,fitzgry01
534,Luis Vázquez,25,BAL,AL,-0.5,32,53,50,6,8,1,0,1,3,2,0,3,14,.160,.208,.240,.448,27,.206,17,12,0,0,0,0,0,56/H143D,,vazqulu01
535,Zach Cole*,24,HOU,AL,0.6,15,52,47,9,12,2,0,4,11,3,0,5,20,.255,.327,.553,.880,139,.382,137,26,0,0,0,0,0,/798H,,coleza01
536,Bryan De La Cruz,28,ATL,NL,-0.2,16,50,47,1,9,1,0,0,0,1,0,3,18,.191,.240,.213,.453,30,.232,37,10,1,0,0,0,0,7/H9D,,delacbr01
537,Travis Jankowski*,34,3TM,2LG,-0.3,25,50,45,8,11,2,0,0,2,2,0,3,12,.244,.286,.289,.575,62,.260,53,13,0,0,1,1,0,9H/781D,,jankotr01
537,Travis Jankowski*,34,2TM,AL,-0.3,21,49,45,7,11,2,0,0,2,2,0,3,12,.244,.286,.289,.575,62,.260,53,13,0,0,0,1,0,9/H78,,jankotr01
537,Travis Jankowski*,34,CHW,AL,-0.2,7,15,14,1,3,0,0,0,0,0,0,1,3,.214,.267,.214,.481,38,.217,29,3,0,0,0,0,0,/9H8,,jankotr01
537,Travis Jankowski*,34,TBR,AL,0.0,14,34,31,6,8,2,0,0,2,2,0,2,9,.258,.294,.323,.617,73,.279,64,10,0,0,0,1,0,/97H,,jankotr01
537,Travis Jankowski*,34,NYM,NL,0.0,4,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,/H179D,,jankotr01
538,Richie Palacios*,28,TBR,AL,0.0,17,48,42,10,14,2,0,1,3,4,0,5,9,.333,.396,.452,.848,138,.389,140,19,3,0,0,1,0,/473DH9,,palacri01
539,George Valera*,24,CLE,AL,-0.1,16,48,41,7,9,2,0,2,5,0,0,7,13,.220,.333,.415,.748,107,.328,108,17,1,0,0,0,0,D/9H,,valerge01
540,Maverick Handley,27,BAL,AL,-0.9,16,47,41,2,3,0,0,0,3,0,0,2,18,.073,.133,.073,.207,-39,.103,-59,3,0,1,2,1,0,2/H,,handlma01
541,Brice Matthews,23,HOU,AL,0.2,13,47,42,6,7,0,0,4,9,1,0,2,20,.167,.222,.452,.675,81,.306,87,19,0,1,2,0,0,4/H5,,matthbr01
542,Jared Young*,29,NYM,NL,0.1,22,47,43,5,8,1,0,4,6,0,0,2,16,.186,.234,.488,.722,99,.302,92,21,1,1,0,1,0,D/H137,,youngja02
543,Logan Davidson#,27,2TM,AL,-0.6,19,47,42,3,7,2,0,1,4,0,0,3,22,.167,.222,.286,.508,40,.218,24,12,1,0,2,0,0,3/H514,,davidlo01
543,Logan Davidson#,27,ATH,AL,-0.3,9,24,20,1,3,1,0,0,2,0,0,3,12,.150,.261,.200,.461,32,.216,23,4,1,0,1,0,0,/35H4,,davidlo01
543,Logan Davidson#,27,LAA,AL,-0.3,10,23,22,2,4,1,0,1,2,0,0,0,10,.182,.182,.364,.545,46,.220,26,8,0,0,1,0,0,/3H1,,davidlo01
544,Jimmy Crooks*,23,STL,NL,-0.3,15,46,45,3,6,0,1,1,1,0,0,0,17,.133,.152,.244,.397,10,.190,12,11,1,1,0,0,0,2/DH,,crookji01
545,Austin Barnes,35,LAD,NL,-0.3,13,44,42,4,9,3,0,0,2,0,0,1,14,.214,.233,.286,.518,45,.227,34,12,1,0,1,0,0,2/3DH,,barneau01
546,Rece Hinds,24,CIN,NL,-0.4,15,44,43,6,5,1,0,2,3,0,0,1,21,.116,.136,.279,.415,9,.175,-9,12,1,0,0,0,0,9/H,,hindsre01
547,Ryan Kreidler,27,DET,AL,-0.2,17,44,38,5,4,0,0,0,0,2,0,4,19,.105,.190,.105,.296,-14,.162,-27,4,0,0,2,0,0,8,,kreidry01
548,Trenton Brooks*,29,SDP,NL,-0.5,25,43,41,5,6,2,0,1,2,0,0,2,13,.146,.186,.268,.454,24,.198,13,11,2,0,0,0,0,HD/7,,brooktr01
549,Denzer Guzmán,21,LAA,AL,-0.4,13,43,42,4,8,1,0,2,3,0,0,1,22,.190,.209,.357,.566,54,.240,43,15,0,0,0,0,0,6,,guzmade01
550,Dustin Harris*,25,TEX,AL,0.2,19,43,40,5,8,3,0,1,2,1,1,3,13,.200,.256,.350,.606,77,.258,76,14,1,0,0,0,0,/7H89D,,harridu01
551,Kevin Pillar,36,TEX,AL,-0.1,20,43,43,6,9,2,0,0,1,3,0,0,8,.209,.209,.256,.465,37,.213,26,11,0,0,0,0,0,/8H9D7,,pillake01
552,Alan Trejo,29,COL,NL,-0.4,13,43,40,3,7,2,0,0,1,0,0,1,7,.175,.190,.225,.415,11,.183,-9,9,3,0,1,1,0,6/1,,trejoal01
553,Daz Cameron,28,MIL,NL,-0.5,21,42,41,7,8,1,0,1,3,1,0,1,13,.195,.214,.293,.507,40,.229,32,12,1,0,0,0,0,9H/7,,camerda01
554,Matt Gorski,27,PIT,NL,-0.3,15,42,41,2,8,0,1,2,4,0,1,1,16,.195,.214,.390,.605,64,.241,52,16,1,0,0,0,0,3/H87,,gorskma01
555,Luken Baker,28,STL,NL,-0.1,19,41,34,3,8,3,0,0,2,0,0,7,10,.235,.366,.324,.689,98,.318,102,11,3,0,0,0,0,DH/3,,bakerlu01
556,Kris Bryant,33,COL,NL,-0.5,11,41,39,2,6,2,0,0,1,0,0,2,13,.154,.195,.205,.400,7,.183,-7,8,1,0,0,0,0,D/H,,bryankr01
557,Oliver Dunn*,27,MIL,NL,-0.2,14,41,36,4,6,2,0,0,6,1,0,2,11,.167,.205,.222,.427,20,.196,4,8,0,0,2,1,0,5/3H,,dunnol01
558,Austin Nola,35,COL,NL,-0.2,14,41,38,2,7,1,0,0,1,0,0,2,5,.184,.225,.211,.436,18,.199,2,8,2,0,1,0,0,2/13DH,,nolaau01
559,Yuli Gurriel,41,SDP,NL,-0.5,16,40,36,2,4,1,0,0,3,0,0,4,8,.111,.200,.139,.339,-3,.169,-9,5,0,0,0,0,0,D/H3,,gourryu01
560,Korey Lee,26,CHW,AL,0.3,25,40,35,10,9,3,0,1,3,0,0,4,7,.257,.333,.429,.762,112,.375,145,15,1,0,1,0,0,2H/D17,,leeko01
561,Jorge Alfaro,32,WSN,NL,-0.3,14,39,39,3,10,2,0,0,3,1,0,0,14,.256,.256,.308,.564,60,.271,66,12,0,0,0,0,0,2,,alfarjo01
562,Ryan Bliss,25,SEA,AL,-0.2,11,39,35,1,7,1,0,1,3,2,2,4,11,.200,.282,.314,.596,74,.253,73,11,2,0,0,0,0,4,,blissry01
563,Cam Devanney,28,PIT,NL,-0.5,14,38,36,1,5,1,0,0,1,0,1,2,21,.139,.184,.167,.351,-1,.151,-10,6,1,0,0,0,0,5/H,,devanca01
564,Víctor Mesa Jr.*,23,MIA,NL,0.1,16,38,32,7,6,2,0,1,6,0,0,5,5,.188,.297,.344,.641,78,.287,74,11,0,0,1,0,0,/798H,,mesavi01
565,Bryce Eldridge*,20,SFG,NL,-0.2,10,37,28,1,3,2,0,0,4,0,0,7,13,.107,.297,.179,.476,42,.243,53,5,0,1,0,1,0,/D3,,eldribr01
566,Tomás Nido,31,DET,AL,-0.1,10,37,35,4,12,0,0,0,2,0,0,0,10,.343,.361,.343,.704,98,.314,97,12,1,1,1,0,0,2/1,,nidoto01
567,Zac Veen*,23,COL,NL,-0.3,12,37,34,1,4,1,0,1,2,1,1,2,14,.118,.189,.235,.424,13,.182,-2,8,0,1,0,0,0,/79H,,veenza01
568,José Miranda,27,MIN,AL,-0.3,12,36,36,2,6,0,0,1,5,0,0,0,13,.167,.167,.250,.417,13,.177,-4,9,0,0,0,0,0,5/H,,miranjo01
569,Jose Siri,29,NYM,NL,-0.5,16,36,32,7,2,2,0,0,1,2,0,4,17,.063,.167,.125,.292,-15,.160,-17,4,0,0,0,0,0,8/H,,sirijo01
570,Dominic Fletcher*,27,CHW,AL,0.3,12,34,32,5,7,5,0,1,2,1,0,2,2,.219,.265,.469,.733,100,.315,95,15,1,0,0,0,0,/987,,fletcdo01
571,Pablo Reyes,31,NYY,AL,-0.5,24,34,31,4,6,1,0,0,2,1,0,2,10,.194,.242,.226,.468,33,.221,24,7,0,0,1,0,0,H/94517D,,reyespa01
572,Sebastián Rivero,26,LAA,AL,-0.1,11,34,33,4,6,2,0,0,2,1,0,1,9,.182,.206,.242,.448,24,.252,47,8,0,0,0,0,0,2,,riverse01
573,Luke Williams,28,ATL,NL,-0.4,39,34,31,5,4,2,0,0,5,5,0,1,9,.129,.176,.194,.370,5,.204,-4,6,2,1,0,1,0,6H/15D,,willilu01
574,Aaron Schunk,27,COL,NL,-0.3,16,33,32,1,6,1,0,0,0,0,0,0,10,.188,.188,.219,.406,8,.180,-13,7,1,0,1,0,0,/64H5D,,schunaa01
575,Leo Jiménez,24,TOR,AL,-0.3,18,32,29,2,2,0,0,1,1,0,0,2,8,.069,.129,.172,.301,-18,.167,-15,5,1,0,1,0,0,4/H6D,,jimenle01
576,Shay Whitcomb,26,HOU,AL,-0.3,20,32,32,4,4,0,0,1,1,0,0,0,10,.125,.125,.219,.344,-7,.171,-6,7,0,0,0,0,0,/45HD7,,whitcsh01
577,Buddy Kennedy,26,3TM,2LG,-0.5,13,32,29,2,2,1,0,0,1,0,0,2,8,.069,.156,.103,.260,-25,.158,-15,3,0,1,0,0,0,/53H4D,,kennebu01
577,Buddy Kennedy,26,2TM,NL,-0.5,11,26,24,1,1,0,0,0,1,0,0,1,7,.042,.115,.042,.157,-53,.121,-41,1,0,1,0,0,0,/53HD,,kennebu01
577,Buddy Kennedy,26,PHI,NL,-0.1,4,8,7,0,0,0,0,0,0,0,0,1,2,.000,.125,.000,.125,-61,.087,-69,0,0,0,0,0,0,/35DH,,kennebu01
577,Buddy Kennedy,26,TOR,AL,-0.1,2,6,5,1,1,1,0,0,0,0,0,1,1,.200,.333,.400,.733,102,.321,100,2,0,0,0,0,0,/45,,kennebu01
577,Buddy Kennedy,26,LAD,NL,-0.3,7,18,17,1,1,0,0,0,1,0,0,0,5,.059,.111,.059,.170,-50,.135,-29,1,0,1,0,0,0,/5H,,kennebu01
578,Jose Barrero,27,STL,NL,-0.1,22,31,29,4,4,1,0,1,3,0,0,1,9,.138,.194,.276,.469,31,.210,26,8,0,1,0,0,0,/H48695,,garcijo02
579,Carson McCusker,27,MIN,AL,-0.6,16,30,29,0,5,0,0,0,1,0,1,1,16,.172,.200,.172,.372,5,.151,-11,5,0,0,0,0,0,9/HD,,mccusca01
580,Scott Kingery,31,LAA,AL,-0.5,19,29,27,3,4,1,0,0,0,1,1,2,11,.148,.207,.185,.392,11,.167,-3,5,1,0,0,0,0,/4H8619,,kingesc01
581,Nicky Lopez*,30,2TM,2LG,-0.4,18,28,24,2,1,0,0,0,1,0,0,4,4,.042,.179,.042,.220,-32,.128,-29,1,1,0,0,0,0,5/6H147D,,lopezni01
581,Nicky Lopez*,30,LAA,AL,-0.2,4,6,6,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-131,0,0,0,0,0,0,/5167,,lopezni01
581,Nicky Lopez*,30,CHC,NL,-0.3,14,22,18,2,1,0,0,0,1,0,0,4,3,.056,.227,.056,.283,-12,.163,-2,1,1,0,0,0,0,5/H64D,,lopezni01
582,Owen Caissie*,22,CHC,NL,-0.1,12,27,26,4,5,1,0,1,4,0,0,1,11,.192,.222,.346,.568,62,.247,58,9,0,0,0,0,0,/9H7D,,caissow01
583,Luis Campusano,26,SDP,NL,-0.4,10,27,21,0,0,0,0,0,0,0,0,6,11,.000,.222,.000,.222,-31,.155,-18,0,2,0,0,0,0,/DH,,campulu01
584,Mason McCoy,30,SDP,NL,-0.2,18,26,22,5,3,1,0,0,1,2,0,3,7,.136,.269,.182,.451,29,.272,52,4,0,1,0,0,0,6/H4D,,mccoyma01
585,Grant McCray*,24,SFG,NL,-0.4,22,26,22,3,2,0,1,0,2,0,0,2,11,.091,.160,.182,.342,-2,.155,-14,4,1,0,1,1,0,97/H8,,mccragr01
586,Ji Hwan Bae*,25,PIT,NL,-0.4,13,25,20,4,1,0,0,0,0,4,1,5,9,.050,.240,.050,.290,-12,.190,-4,1,0,0,0,0,0,/H78D9,,baeji01
587,Michael Stefanic,29,TOR,AL,0.0,9,25,22,1,4,0,0,0,0,0,0,3,3,.182,.280,.182,.462,32,.221,28,4,0,0,0,0,0,/4H16,,stefami01
588,David Villar,28,SFG,NL,0.0,9,25,20,4,4,1,0,0,1,0,0,4,5,.200,.360,.250,.610,80,.295,89,5,1,1,0,0,0,/3H5D,,villada01
589,Tristin English,28,ARI,NL,-0.2,7,23,22,0,2,1,0,0,1,0,0,1,8,.091,.130,.136,.267,-26,.124,-40,3,0,0,0,0,0,/3,,englitr01
590,Niko Kavadas*,26,LAA,AL,-0.4,10,23,20,0,2,0,0,0,0,0,0,3,10,.100,.217,.100,.317,-7,.167,-10,2,0,0,0,0,0,3/1H,,kavadni01
591,Esteury Ruiz,26,LAD,NL,-0.2,19,23,21,2,4,0,0,1,2,4,0,2,8,.190,.261,.333,.594,66,.304,61,7,0,0,0,0,0,7/H9,,ruizes01
592,Ali Sánchez,28,2TM,AL,-0.2,12,23,23,2,5,2,0,0,0,0,0,0,6,.217,.217,.304,.522,42,.219,27,7,1,0,0,0,0,2/H13,,sanchal04
592,Ali Sánchez,28,TOR,AL,-0.2,8,21,21,2,5,2,0,0,0,0,0,0,5,.238,.238,.333,.571,56,.240,42,7,1,0,0,0,0,/213H,,sanchal04
592,Ali Sánchez,28,BOS,AL,0.0,4,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-126,0,0,0,0,0,0,/2H,,sanchal04
