Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Player-additional
628,Jonathan Ornelas,23,TEX,AL,0.0,8,8,7,2,1,0,0,0,0,0,0,0,4,.143,.250,.143,.393,14,.202,16,1,0,1,0,0,0,/65H,,orneljo01
629,Kevin Padlo,26,LAA,AL,-0.2,3,8,8,1,1,1,0,0,0,0,0,0,0,.125,.125,.250,.375,-1,.154,-20,2,1,0,0,0,0,/35,,padloke01
630,Michael Pérez*,30,NYM,NL,0.3,3,8,8,1,4,1,0,0,0,0,0,0,1,.500,.500,.625,1.125,210,.479,214,5,0,0,0,0,0,/2,,perezmi03
631,Tyler Cropley,27,KCR,AL,-0.1,2,7,6,0,1,0,0,0,1,0,0,0,2,.167,.143,.167,.310,-16,.127,-40,1,0,0,0,1,0,/2,,croplty01
632,Rylan Bannon,27,HOU,AL,-0.2,2,6,6,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,.000,-127,0,0,0,0,0,0,/4D,,bannory01
633,Zack Collins*,28,CLE,AL,0.1,2,6,4,0,2,0,0,0,0,0,0,2,2,.500,.667,.500,1.167,232,.528,248,2,0,0,0,0,0,/2,,colliza01
634,Cam Eden,25,TOR,AL,-0.1,5,6,6,1,1,0,0,0,0,0,0,0,2,.167,.167,.167,.333,-7,.149,-21,1,0,0,0,0,0,/H7D,,edenca01
635,Adam Engel,31,SDP,NL,-0.3,5,6,6,0,0,0,0,0,0,0,1,0,2,.000,.000,.000,.000,-100,-0.084,-128,0,0,0,0,0,0,/8H7,,engelad01
636,Caleb Hamilton,28,BOS,AL,-0.1,4,6,5,0,0,0,0,0,0,0,0,1,5,.000,.167,.000,.167,-49,.115,-51,0,0,0,0,0,0,/2,,hamilca01
637,Drew Maggi,34,PIT,NL,0.0,3,6,6,1,2,1,0,0,1,0,0,0,1,.333,.333,.500,.833,122,.355,121,3,0,0,0,0,0,/5HD,,maggidr01
638,Michael Siani*,23,2TM,NL,-0.3,8,6,5,1,0,0,0,0,0,1,1,1,1,.000,.167,.000,.167,-49,.072,-46,0,0,0,0,0,0,/8HD7,,sianimi01
638,Michael Siani*,23,CIN,NL,-0.1,3,1,0,1,0,0,0,0,0,0,1,1,0,,1.000,,,,.195,367,0,0,0,0,0,0,/78H,,sianimi01
638,Michael Siani*,23,STL,NL,-0.2,5,5,5,0,0,0,0,0,0,1,0,0,1,.000,.000,.000,.000,-100,.047,-128,0,0,0,0,0,0,/8DH,,sianimi01
639,Tristan Gray*,27,TBR,AL,0.1,2,5,5,1,2,0,0,1,1,0,0,0,0,.400,.400,1.000,1.400,271,.576,283,5,0,0,0,0,0,/36,,graytr01
640,Calvin Mitchell*,24,PIT,NL,-0.1,2,5,4,0,0,0,0,0,0,0,0,1,1,.000,.200,.000,.200,-38,.140,-32,0,0,0,0,0,0,/9H,,mitchca01
641,Matt Reynolds,32,CIN,NL,-0.1,2,5,5,1,1,0,0,0,0,0,0,0,3,.200,.200,.200,.400,8,.179,-8,1,0,0,0,0,0,/53,,reynoma03
642,Connor Kaiser,26,COL,NL,-0.1,3,4,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-140,0,0,0,0,0,0,/6H,,kaiseco01
643,Braden Shewmake*,25,ATL,NL,-0.1,2,4,4,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-131,0,0,0,0,0,0,/6,,shewmbr01
644,Meibrys Viloria*,26,CLE,AL,-0.2,10,4,3,0,0,0,0,0,0,0,0,1,0,.000,.250,.000,.250,-21,.173,-4,0,1,0,0,0,0,2,,vilorme01
645,Tres Barrera,28,STL,NL,0.0,6,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-129,0,0,0,0,0,0,/2H,,barretr01
646,Billy Hamilton,32,CHW,AL,0.0,3,2,2,2,0,0,0,0,0,2,0,0,1,.000,.000,.000,.000,-100,.240,-117,0,0,0,0,0,0,/H9,,hamilbi02
647,Alejo López#,27,CIN,NL,0.2,1,2,2,1,1,1,0,0,1,0,0,0,1,.500,.500,1.000,1.500,287,.618,300,2,0,0,0,0,0,/4,,lopezal03
648,Chris Okey,28,LAA,AL,0.0,2,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-125,0,0,0,0,0,0,/2,,okeych01
649,Adam Wainwright,41,STL,NL,0.0,2,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-129,0,0,0,0,0,0,1/HD,,wainwad01
650,Diego Castillo,25,ARI,NL,,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-133,0,0,0,0,0,0,/H,,castidi02
651,Charlie Culberson,34,ATL,NL,0.0,1,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,447,.803,433,1,0,0,0,0,0,/DH,,culbech01
652,Michael Fulmer,30,CHC,NL,0.0,2,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-125,0,0,0,0,0,0,1,,fulmemi01
653,Mason McCoy,28,TOR,AL,0.0,6,1,1,2,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-125,0,0,0,0,0,0,/6H,,mccoyma01
654,Shelby Miller,32,LAD,NL,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-133,0,0,0,0,0,0,1,,millesh01
655,Josh Sborz,29,TEX,AL,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-125,0,0,0,0,0,0,1,,sborzjo01
656,Chandler Seagle,27,SDP,NL,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-125,0,0,0,0,0,0,/DH,,seaglch01
657,Ty Adcock,26,SEA,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,adcocty01
658,Scott Alexander*,33,SFG,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,alexasc02
659,Bryan Baker,28,BAL,AL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,bakerbr01
660,Scott Barlow,30,KCR,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,barlosc01
661,Mike Baumann,27,BAL,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,baumami01
662,José Berríos,29,TOR,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,GG,berrijo01
663,Matt Brash,25,SEA,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,brashma01
664,Ryan Brasier,35,LAD,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,brasiry01
665,JB Bukauskas,26,SEA,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,bukaujb01
666,Aaron Bummer*,29,CHW,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,bummeaa01
667,Génesis Cabrera*,26,STL,NL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,cabrege01
668,Yennier Cano,29,BAL,AL,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,AS,canoye01
669,Miguel Castro,28,ARI,NL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,castrmi01
670,Andrew Chafin,33,ARI,NL,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,chafian01
671,Aroldis Chapman*,35,KCR,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,chapmar01
672,Taylor Clarke,30,KCR,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,clarkta01
673,Dylan Coleman,26,KCR,AL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,colemdy01
674,Danny Coulombe*,33,BAL,AL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,couloda01
675,Austin Cox*,26,KCR,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,coxau01
676,Kutter Crawford,27,BOS,AL,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1/H,,crawfku01
677,Alexis Díaz,26,CIN,NL,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,AS,diazal03
678,Camilo Doval,25,SFG,NL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,AS,dovalca01
679,Daniel Duarte,26,CIN,NL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,duartda01
680,Buck Farmer*,32,CIN,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,farmebu01
681,Caleb Ferguson,26,LAD,NL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,ferguca01
682,Luis Frías,25,ARI,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,friaslu01
683,Shintaro Fujinami,29,BAL,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,fujinsh01
684,Ian Gibaut,29,CIN,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,gibauia01
685,Kyle Gibson,35,BAL,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,gibsoky01
686,Logan Gillaspie,26,BAL,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,gillalo01
687,Kevin Ginkel*,29,ARI,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,ginkeke01
688,Victor González*,27,LAD,NL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,gonzavi02
689,Brusdar Graterol,24,LAD,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,gratebr01
690,Kendall Graveman,32,HOU,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,graveke01
691,Jon Gray,31,TEX,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,grayjo02
692,Zack Greinke,39,KCR,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,greinza01
693,Josh Hader*,29,SDP,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,AS,haderjo01
694,DL Hall*,24,BAL,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,halldl01
695,Taylor Hearn*,28,TEX,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,hearnta01
696,Jonathan Heasley,26,KCR,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,heasljo01
697,Ryan Helsley,28,STL,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,helslry01
698,Carlos Hernández,26,KCR,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,hernaca04
699,Bryan Hoeing,26,MIA,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,hoeinbr01
700,Tommy Hunter,36,NYM,NL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,hunteto02
701,Drey Jameson,25,ARI,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,jamesdr01
702,Kenley Jansen#,35,BOS,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,AS,janseke01
703,Bryce Jarvis*,25,ARI,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,jarvibr01
704,Joe Jiménez,28,ATL,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,jimenjo02
705,Pierce Johnson,32,COL,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,johnspi01
706,Jakob Junis,30,SFG,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,junisja01
707,Karl Kauffmann,25,COL,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,kauffka01
708,Anthony Kay*,28,CHC,NL,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,kayan01
709,John King*,28,TEX,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,kingjo01
710,Mark Kolozsvary,27,BAL,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/2,,kolozma01
711,Alex Lange,27,DET,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,langeal01
712,Derek Law,32,CIN,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,lawde01
713,Justin Lawrence,28,COL,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,lawreju01
714,Mark Leiter Jr.,32,CHC,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,leitema02
715,Luke Little*,22,CHC,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,littllu01
716,Chris Martin,37,BOS,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,CYA-12,martich02
717,Seth Martinez,28,HOU,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,martise01
718,Phil Maton,30,HOU,AL,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,matonph01
719,Tim Mayza*,31,TOR,AL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,mayzati01
720,James McArthur,26,KCR,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,mcartja01
721,Scott McGough,33,ARI,NL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,mcgousc01
722,Julian Merryweather,31,CHC,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,merryju01
723,Rafael Montero,32,HOU,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,montera01
724,Jovani Morán*,26,MIN,AL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,moranjo01
725,Andrés Muñoz,24,SEA,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,munozan01
726,Penn Murfee,29,SEA,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,murfepe01
727,James Naile,30,STL,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,naileja01
728,Andrew Nardi*,24,MIA,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,nardian01
729,Kyle Nelson*,26,ARI,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,nelsoky01
730,Héctor Neris,34,HOU,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,nerishe01
731,Emilio Pagán*,32,MIN,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,paganem01
732,Cionel Pérez,27,BAL,AL,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,perezci01
733,Nick Pivetta,30,BOS,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,pivetni01
734,Ryan Pressly,34,HOU,AL,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,pressry01
735,Cole Ragans*,25,TEX,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,raganco01
736,Brooks Raley*,35,NYM,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,raleybr01
737,José Rodríguez,22,CHW,AL,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/4H,,rodrijo09
738,Taylor Rogers*,32,SFG,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,rogerta01
739,Tyler Rogers,32,SFG,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,rogerty01
740,Jordan Romano,30,TOR,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,AS,romanjo03
741,JoJo Romero*,26,STL,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,romerjo01
742,Michael Rucker,29,CHC,NL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,ruckemi01
743,José Ruiz,28,ARI,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,ruizjo01
744,Cole Sands,25,MIN,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,sandsco01
745,Tony Santillan,26,CIN,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,santito01
746,Tayler Saucedo*,30,SEA,AL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,sauceta01
747,John Schreiber,29,BOS,AL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,schrejo01
748,Tayler Scott,31,2TM,2LG,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,scottta02
748,Tayler Scott,31,LAD,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,scottta02
748,Tayler Scott,31,BOS,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,scottta02
749,Paul Sewald,33,2TM,2LG,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,sewalpa01
749,Paul Sewald,33,SEA,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,sewalpa01
749,Paul Sewald,33,ARI,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,sewalpa01
750,Lucas Sims,29,CIN,NL,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,simslu01
751,Will Smith,33,TEX,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,smithwi04
752,Drew Smyly*,34,CHC,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,smylydr01
753,Nick Solak,28,2TM,2LG,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/HD,,solakni01
753,Nick Solak,28,ATL,NL,,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/H,,solakni01
753,Nick Solak,28,DET,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/DH,,solakni01
754,Carson Spiers,25,CIN,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,spierca01
755,Ryne Stanek,31,HOU,AL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,stanery01
756,Brent Suter*,33,COL,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,suterbr01
757,Domingo Tapia,31,SDP,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,tapiado01
758,Justin Topa,32,SEA,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,topaju01
759,Alex Vesia*,27,LAD,NL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,vesiaal01
760,Will Vest,28,DET,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,vestwi01
761,Hayden Wesneski,25,CHC,NL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,wesneha01
762,Garrett Whitlock,27,BOS,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,whitlga01
763,Nick Wittgren,32,KCR,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,wittgni01
764,Ryan Yarbrough,31,LAD,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,yarbrry01
765,Alex Young*,29,CIN,NL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,youngal01
