Hashcode,Player,Age,Team,WAR,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,GIDP,HBP,SH,SF,Pos,MLS,Salary,League,Teams,Leagues,Season,Total_OB,Total_Outs,E,Game_Fatigue_Factor,Condition,Status,Injured Days,City,Mascot
893583,Jackson Daniel,30,LAS,-0.5,57,142,16,27,4,0,4,14,0,1,7,40,0.128,0.228,0.302,0.53,2,0,4,6,['C'],0.0,740000.0,NBL,['LAS'],['NBL'],[2024],34,115,0,0,100,Active,0,Las Vegas,list
221887,Robert Campbell,22,SEB,-0.8,51,133,10,28,4,1,1,13,3,1,12,30,0.192,0.28,0.278,0.558,6,1,2,5,"['3B,SS,2B']",0.0,740000.0,ACB,['SEB'],['ACB'],[2024],41,106,0,0,100,Active,0,Sebastian,Cod
441069,Chase Seager,31,CHE,0.1,96,132,45,33,6,0,4,15,32,8,9,33,0.258,0.302,0.386,0.688,2,1,1,4,"['LF,RF,CF']",0.132,743750.0,ACB,['CHE'],['ACB'],[2024],43,100,0,0,100,Active,0,Chesapeake,Squirrel
156524,Ian Festa,25,VIS,-0.1,40,134,13,28,12,2,7,18,1,2,8,26,0.215,0.273,0.485,0.758,3,4,0,0,['1B'],0.0,740000.0,NBL,['VIS'],['NBL'],[2024],40,110,0,0,100,Active,0,Visalia,Elephant seal
817113,Brendan Kelly,22,VIS,0.6,31,128,12,31,6,4,6,9,16,6,11,26,0.218,0.312,0.492,0.804,6,2,0,4,"['RF,CF']",0.0,740000.0,NBL,['VIS'],['NBL'],[2024],44,99,0,0,100,Active,0,Visalia,Elephant seal
130979,Brooks Yepez,23,PAL,-0.5,40,133,10,31,3,0,2,7,3,0,8,35,0.238,0.286,0.3,0.586,3,2,1,3,"['2B,3B,1B']",0.04,742300.0,ACB,['PAL'],['ACB'],[2024],41,104,0,0,100,Active,0,Palmdale,Skink
316448,Kyle Rizzo,28,VIS,0.2,43,131,10,29,5,1,5,8,1,2,12,42,0.224,0.301,0.389,0.69,5,3,3,3,['C'],2.05,750900.0,NBL,['VIS'],['NBL'],[2024],44,105,0,0,100,Active,0,Visalia,Elephant seal
465157,Ozzie Otañez,23,TUS,0.0,42,134,14,25,4,3,7,10,6,2,6,60,0.202,0.221,0.417,0.638,4,0,0,0,['CF'],0.0,740000.0,NBL,['TUS'],['NBL'],[2024],31,109,0,0,100,Active,0,Tuscaloosa,Fowl
361958,Mason Crouse,28,WES,0.7,52,132,16,28,8,1,4,16,1,4,11,29,0.229,0.292,0.378,0.669,6,4,3,1,"['C,P']",0.0,740000.0,NBL,['WES'],['NBL'],[2024],43,108,0,0,100,Active,0,Westminster,Gila monster
36560,Jung Kilian,32,SAI,1.1,31,121,20,24,1,3,11,16,9,3,20,28,0.22,0.316,0.528,0.844,2,1,1,0,['CF'],12.07,37116667.0,ACB,['SAI'],['ACB'],[2024],45,98,0,0,100,Active,0,Saint Petersburg,Platypus
222063,Matt Hill,35,TUS,0.3,41,119,12,24,3,1,2,10,2,0,13,24,0.194,0.306,0.294,0.6,5,5,3,0,['C'],0.0,740000.0,NBL,['TUS'],['NBL'],[2024],42,100,0,0,100,Active,0,Tuscaloosa,Fowl
470301,Brendan Harper,28,SAI,-0.2,45,120,11,26,4,4,0,11,1,1,11,21,0.218,0.308,0.316,0.624,5,5,5,0,"['2B,P,3B']",0.093,750000.0,ACB,['SAI'],['ACB'],[2024],42,99,0,0,100,Active,0,Saint Petersburg,Platypus
673385,Tyler Festa,24,BOS,-1.0,29,127,17,22,7,2,3,17,0,1,6,39,0.19,0.222,0.33,0.552,7,2,0,3,['1B'],0.077,740000.0,NBL,['BOS'],['NBL'],[2024],30,107,0,0,100,Active,0,Boston,Common household pests
304799,Willson Langford,26,SEB,-0.5,39,111,15,15,8,3,4,12,1,3,18,29,0.146,0.272,0.369,0.641,3,3,1,1,['3B'],0.0,740000.0,ACB,['SEB'],['ACB'],[2024],36,99,0,0,100,Active,0,Sebastian,Cod
499673,Bryan de Geus,24,SHR,-0.6,37,113,10,16,4,0,2,8,2,1,15,47,0.144,0.248,0.23,0.478,1,1,4,2,['C'],0.105,747500.0,NBL,['SHR'],['NBL'],[2024],32,98,0,0,100,Active,0,Shreveport,Moth
213768,Brett Bogaerts,37,GRA,-1.7,36,125,11,16,3,0,3,8,1,0,4,33,0.124,0.167,0.224,0.391,8,2,2,1,['1B'],10.0,19500000.0,ACB,['GRA'],['ACB'],[2024],22,111,0,0,100,Active,0,Grayslake,Spider monkey
964050,Edwin Hudson,28,POR,0.3,48,124,17,25,10,3,7,19,1,0,5,31,0.219,0.238,0.5,0.738,2,1,3,0,"['1B,3B,2B,LF,P']",1.035,740000.0,NBL,['POR'],['NBL'],[2024],31,100,0,0,100,Active,0,Portsmouth,Penguin
825284,Erik Cruz,26,TUS,0.1,37,123,15,32,7,0,7,19,1,0,5,35,0.248,0.289,0.487,0.776,1,0,0,3,"['RF,LF,1B']",0.0,740000.0,NBL,['TUS'],['NBL'],[2024],37,91,0,0,100,Active,0,Tuscaloosa,Fowl
154955,Carmen Rodríguez,24,NEW,0.8,40,120,13,24,5,1,8,18,2,0,11,34,0.218,0.278,0.458,0.736,4,2,2,2,['SS'],0.0,740000.0,ACB,['NEW'],['ACB'],[2024],37,98,0,0,100,Active,0,Newport News,Raccoon
932159,Nick Stone,33,WAT,-0.9,39,116,8,25,6,1,1,13,1,0,8,40,0.171,0.277,0.31,0.587,3,2,2,3,"['1B', '1B,LF']",6.053,1750000.0,ACB,['WAT'],['ACB'],[2024],35,93,0,0,100,Active,0,Waterloo,Caribou
551754,Martín De Los Santos,23,WAT,-0.2,34,117,11,28,4,1,2,6,2,1,8,26,0.19,0.293,0.341,0.634,6,1,4,1,['2B'],0.094,742000.0,ACB,['WAT'],['ACB'],[2024],37,90,0,0,100,Active,0,Waterloo,Caribou
914603,Valente Neely,27,SOU,-0.2,47,106,14,25,7,3,2,13,1,1,11,33,0.227,0.307,0.415,0.722,3,0,9,2,"['C,3B']",0.0,740000.0,NBL,['SOU'],['NBL'],[2024],36,81,0,0,100,Active,0,South Lyon,Toad
316032,Tanner Buchanan,25,MCH,0.4,43,108,9,29,2,1,4,15,1,0,14,33,0.253,0.382,0.416,0.798,0,6,1,1,"['LF,RF']",0.018,740000.0,ACB,['MCH'],['ACB'],[2024],49,85,0,0,100,Active,0,McHenry,Asp
737788,Bryce McCray,29,VIS,1.5,31,108,16,37,11,1,3,14,7,2,12,21,0.343,0.418,0.546,0.964,5,2,2,1,"['RF,CF,LF']",1.082,740000.0,NBL,['VIS'],['NBL'],[2024],51,73,0,0,100,Active,0,Visalia,Elephant seal
895583,Héctor Rodón,25,TUS,0.2,44,117,14,28,4,2,8,17,2,3,5,26,0.252,0.276,0.512,0.788,2,1,0,2,"['2B,SS,3B']",0.133,740000.0,NBL,['TUS'],['NBL'],[2024],34,90,0,0,100,Active,0,Tuscaloosa,Fowl
652508,Taylor Muñoz,26,GAS,0.1,40,108,12,19,6,3,6,11,2,2,11,45,0.173,0.258,0.453,0.711,2,1,1,0,"['LF,RF,CF']",0.118,748500.0,ACB,['GAS'],['ACB'],[2024],31,90,0,0,100,Active,0,Gastonia,Slug
335218,Blake Cousins,28,SEB,-0.6,36,106,8,13,5,1,1,7,2,0,14,39,0.137,0.231,0.216,0.447,0,1,1,0,"['1B,RF']",1.0,745000.0,ACB,['SEB'],['ACB'],[2024],28,94,0,0,100,Active,0,Sebastian,Cod
674885,Gustavo Zuñiga,27,YON,0.4,44,102,12,22,9,0,5,20,1,1,9,37,0.191,0.322,0.45,0.772,2,7,4,4,['3B'],4.098,5000000.0,ACB,['YON'],['ACB'],[2024],38,87,0,0,100,Active,0,Yonkers,Guinea pig
899379,Edward Koenig,28,COR,-0.6,34,95,16,19,8,0,1,10,5,2,12,33,0.187,0.327,0.315,0.642,0,6,1,4,"['RF,LF']",1.065,740000.0,NBL,['COR'],['NBL'],[2024],37,82,0,0,100,Active,0,Corpus Christi,Ermine
740347,Adam Valdez,28,BET,0.6,48,106,17,25,6,2,3,20,4,1,9,41,0.263,0.313,0.415,0.728,2,3,1,4,"['RF,CF,LF']",0.054,740000.0,NBL,['BET'],['NBL'],[2024],37,84,0,0,100,Active,0,Bethlehem,Rabbit
214414,Alexander Baddoo,25,SAI,-0.2,34,101,11,24,6,3,6,8,1,1,11,44,0.183,0.33,0.534,0.864,0,3,0,1,['1B'],0.0,740000.0,ACB,['SAI'],['ACB'],[2024],38,80,0,0,100,Active,0,Saint Petersburg,Platypus
1012421,Justin Pache,28,LAS,-0.3,51,108,10,19,5,1,1,4,2,0,10,17,0.194,0.252,0.268,0.52,1,1,0,5,"['3B,2B,SS,RF,LF']",0.14,746000.0,NBL,['LAS'],['NBL'],[2024],30,90,0,0,100,Active,0,Las Vegas,list
768799,Spencer Smith,31,WAT,0.7,28,103,9,27,8,0,4,12,7,6,11,38,0.255,0.344,0.456,0.8,2,2,0,0,['SS'],8.0,22500000.0,ACB,['WAT'],['ACB'],[2024],40,78,0,0,100,Active,0,Waterloo,Caribou
795225,LaMonte Iglesias,25,SEB,0.2,41,107,6,17,5,4,3,5,0,1,7,20,0.175,0.217,0.364,0.581,0,1,4,4,"['SS,3B,2B']",1.094,745000.0,ACB,['SEB'],['ACB'],[2024],25,91,0,0,100,Active,0,Sebastian,Cod
621557,Triston Jax,26,TEM,0.2,48,105,13,26,2,6,1,7,3,0,6,46,0.221,0.318,0.409,0.727,1,5,1,1,"['3B,1B,2B']",0.0,740000.0,NBL,['TEM'],['NBL'],[2024],37,84,0,0,100,Active,0,Tempe,Steelhead trout
120271,Eddy Miller,24,SOU,0.0,45,101,15,18,6,1,5,21,4,1,10,17,0.189,0.278,0.405,0.683,8,4,1,2,['CF'],1.132,769500.0,NBL,['SOU'],['NBL'],[2024],32,87,0,0,100,Active,0,South Lyon,Toad
889484,Austin Nicolas,22,SEB,-0.2,28,103,15,25,3,5,0,4,0,0,9,14,0.25,0.338,0.368,0.706,5,6,2,2,['SS'],0.0,740000.0,ACB,['SEB'],['ACB'],[2024],40,84,0,0,100,Active,0,Sebastian,Cod
736874,José Reid-Foley,32,GRA,0.1,44,89,25,21,5,1,1,4,2,0,21,28,0.259,0.387,0.348,0.735,1,1,0,0,"['RF,LF']",0.0,740000.0,ACB,['GRA'],['ACB'],[2024],43,69,0,0,100,Active,0,Grayslake,Spider monkey
196714,Bailey Green,26,COR,0.2,45,107,16,22,5,0,4,7,0,2,8,32,0.234,0.26,0.364,0.624,0,0,2,0,"['2B,3B,SS']",0.0,740000.0,NBL,['COR'],['NBL'],[2024],30,85,0,0,100,Active,0,Corpus Christi,Ermine
780101,Luisangel Martin,29,POR,0.7,44,98,13,30,8,2,4,15,3,0,11,31,0.284,0.398,0.551,0.949,2,4,0,3,"['LF,3B,2B,RF,1B,P,CF']",0.02,740000.0,NBL,['POR'],['NBL'],[2024],45,72,0,0,100,Active,0,Portsmouth,Penguin
540611,Jake Muller,33,SOU,0.3,31,89,15,14,3,0,0,6,1,0,14,33,0.173,0.271,0.191,0.462,0,0,2,3,"['C,P']",9.047,3250000.0,NBL,['SOU'],['NBL'],[2024],28,75,0,0,100,Active,0,South Lyon,Toad
1034587,Bryse Fairbanks,36,LAS,-0.7,36,98,8,14,4,2,4,8,2,0,2,38,0.154,0.184,0.346,0.53,5,3,1,7,['C'],11.083,6000000.0,NBL,['LAS'],['NBL'],[2024],19,87,0,0,100,Active,0,Las Vegas,list
379351,Jacob Palacios,27,BET,-0.6,31,94,8,18,3,1,1,5,3,1,4,25,0.167,0.232,0.276,0.508,3,1,7,1,['C'],0.0,740000.0,NBL,['BET'],['NBL'],[2024],23,77,0,0,100,Active,0,Bethlehem,Rabbit
827263,Chris Teng,25,SHR,-0.2,40,95,16,18,5,4,2,6,3,0,3,23,0.207,0.23,0.389,0.619,1,2,5,0,"['2B,SS']",0.002,745000.0,NBL,['SHR'],['NBL'],[2024],23,79,0,0,100,Active,0,Shreveport,Moth
885058,Xzavion Sears,31,SAI,-0.1,29,91,12,17,5,0,3,8,0,3,11,38,0.205,0.288,0.34,0.628,5,2,3,2,"['3B,1B,P']",7.066,875000.0,ACB,['SAI'],['ACB'],[2024],30,76,0,0,100,Active,0,Saint Petersburg,Platypus
485852,Mickey Winn,23,NEW,-0.4,35,86,16,21,5,1,1,3,1,2,15,31,0.241,0.368,0.36,0.728,3,2,0,0,"['3B,2B']",0.0,740000.0,ACB,['NEW'],['ACB'],[2024],38,67,0,0,100,Active,0,Newport News,Raccoon
425383,Will Rocker,27,LAS,-0.4,52,93,5,20,4,0,1,10,1,2,4,14,0.221,0.284,0.29,0.574,4,5,3,1,"['3B,2B']",3.163,1810000.0,NBL,['LAS'],['NBL'],[2024],29,78,0,0,100,Active,0,Las Vegas,list
1021185,Joey Darvish,29,WAT,-0.8,44,93,8,14,2,2,3,8,3,3,8,53,0.133,0.225,0.311,0.536,2,1,1,0,"['1B,3B,RF']",2.115,760000.0,ACB,['WAT'],['ACB'],[2024],23,80,0,0,100,Active,0,Waterloo,Caribou
839789,Keegan Holmes,29,JOL,-0.9,41,96,7,18,1,2,2,14,3,0,3,22,0.167,0.25,0.302,0.552,4,5,2,2,"['C,P']",4.021,1825000.0,ACB,['JOL'],['ACB'],[2024],26,83,0,0,100,Active,0,Joliet,list
954516,Ben Kelly,27,GRA,-0.1,49,97,14,19,15,0,2,9,1,2,4,39,0.209,0.235,0.412,0.647,1,1,4,1,"['RF,LF']",0.056,740000.0,ACB,['GRA'],['ACB'],[2024],24,79,0,0,100,Active,0,Grayslake,Spider monkey
730378,Anthony Meadows,29,SAN,1.1,25,84,13,25,5,3,1,12,1,0,15,9,0.303,0.41,0.464,0.874,4,1,2,4,"['LF,RF,CF']",0.112,740000.0,ACB,['SAN'],['ACB'],[2024],41,60,0,0,100,Active,0,Santa Rosa,Coyote
758904,Kody Lewis,26,BET,0.7,40,92,14,23,5,1,3,14,1,2,7,29,0.268,0.316,0.423,0.739,2,2,1,1,"['RF,LF']",0.0,740000.0,NBL,['BET'],['NBL'],[2024],32,71,0,0,100,Active,0,Bethlehem,Rabbit
979458,Ryan Rasmussen,29,RIV,0.2,48,73,13,9,3,2,5,6,6,1,17,24,0.148,0.311,0.424,0.735,0,3,3,0,"['3B,SS,2B', '2B,3B', '3B,2B,SS']",1.086,747300.0,NBL,['RIV'],['NBL'],[2024],29,67,0,0,100,Active,0,Riverside,Fancy rat
568331,Tanner Mayo,24,SOU,0.5,27,89,12,26,6,1,4,22,2,3,8,29,0.313,0.357,0.516,0.873,2,1,0,1,['C'],0.0,740000.0,NBL,['SOU'],['NBL'],[2024],35,64,0,0,100,Active,0,South Lyon,Toad
270939,Landon Nelson,25,NEW,-0.3,27,92,5,14,5,3,3,11,3,1,3,34,0.167,0.178,0.369,0.546,7,0,1,4,['C'],0.0,740000.0,ACB,['NEW'],['ACB'],[2024],17,78,0,0,100,Active,0,Newport News,Raccoon
476476,Scott O'Brien,26,YON,0.3,49,79,11,18,1,4,1,11,4,1,10,25,0.233,0.344,0.379,0.723,2,4,4,0,"['SS,2B,P,3B']",0.0,740000.0,ACB,['YON'],['ACB'],[2024],32,65,0,0,100,Active,0,Yonkers,Guinea pig
327671,David Chapman,26,WAT,0.3,35,82,14,21,5,3,0,9,4,0,7,26,0.273,0.336,0.39,0.726,4,3,1,5,"['2B,SS,3B,1B']",0.0,740000.0,ACB,['WAT'],['ACB'],[2024],31,64,0,0,100,Active,0,Waterloo,Caribou
418510,Adrián Estévez,25,SAN,0.7,25,88,8,25,7,1,4,11,0,2,5,16,0.305,0.343,0.522,0.865,3,3,1,1,"['2B,1B']",0.0,740000.0,ACB,['SAN'],['ACB'],[2024],33,66,0,0,100,Active,0,Santa Rosa,Coyote
531295,Michael Peralta,25,NEW,-0.5,37,83,7,11,7,2,3,6,2,0,11,27,0.137,0.234,0.373,0.607,0,0,1,2,"['LF,CF,RF']",2.119,1550000.0,ACB,['NEW'],['ACB'],[2024],22,72,0,0,100,Active,0,Newport News,Raccoon
392617,Spencer Mayza,24,SHR,-0.4,33,81,14,16,4,2,2,6,8,2,7,25,0.189,0.277,0.37,0.647,2,2,0,1,"['CF,RF,2B']",1.013,755000.0,NBL,['SHR'],['NBL'],[2024],25,67,0,0,100,Active,0,Shreveport,Moth
159174,Miguel Lively,22,TUS,-0.4,27,82,11,16,10,2,2,4,0,2,6,29,0.211,0.29,0.439,0.729,1,5,1,1,"['2B,SS']",0.018,740000.0,NBL,['TUS'],['NBL'],[2024],27,71,0,0,100,Active,0,Tuscaloosa,Fowl
261132,Tayler Peterson,37,HEN,-0.2,29,83,5,14,6,0,1,8,1,2,8,28,0.169,0.265,0.277,0.542,0,3,1,0,"['SS,3B,P']",12.094,2000000.0,NBL,['HEN'],['NBL'],[2024],25,72,0,0,100,Active,0,Henderson,Sperm whale
595438,Jason Curry,28,MON,-0.4,66,78,14,16,2,2,3,3,5,2,5,21,0.219,0.253,0.397,0.65,3,0,2,1,"['LF,CF,RF']",1.097,745700.0,NBL,['MON'],['NBL'],[2024],21,62,0,0,100,Active,0,Montgomery,Pigeon
783868,Drew Robles,25,HEN,-0.6,46,77,10,13,3,1,1,7,3,2,11,11,0.155,0.288,0.272,0.56,7,2,1,2,"['3B,2B,LF']",0.07,740000.0,NBL,['HEN'],['NBL'],[2024],26,66,0,0,100,Active,0,Henderson,Sperm whale
899259,Ryan López,31,SAN,-0.4,36,79,6,15,8,0,2,10,1,2,11,17,0.186,0.304,0.367,0.671,4,2,0,0,[],5.138,2000000.0,ACB,['SAN'],['ACB'],[2024],28,66,0,0,100,Active,0,Santa Rosa,Coyote
369710,Pierce López,23,VIS,0.7,59,63,14,17,1,1,1,1,8,2,13,15,0.246,0.402,0.365,0.767,1,1,6,0,"['SS,2B']",0.0,740000.0,NBL,['VIS'],['NBL'],[2024],31,47,0,0,100,Active,0,Visalia,Elephant seal
16791,Sean Ozuna,28,SHR,-0.1,24,75,13,17,2,0,2,11,3,0,13,12,0.224,0.348,0.333,0.681,5,1,0,3,"['RF,LF,CF']",0.0,740000.0,NBL,['SHR'],['NBL'],[2024],31,59,0,0,100,Active,0,Shreveport,Moth
559038,Iván Stanek,28,NEW,0.1,24,70,9,18,3,2,2,7,2,0,9,20,0.269,0.35,0.442,0.792,1,1,1,3,"['1B,RF']",0.0,740000.0,ACB,['NEW'],['ACB'],[2024],28,53,0,0,100,Active,0,Newport News,Raccoon
163180,Tyler Cabrera,34,SHR,0.6,29,71,10,21,1,1,1,7,5,3,9,15,0.273,0.382,0.38,0.762,4,1,1,0,"['3B,2B,LF']",4.168,3625000.0,ACB,['SHR'],['ACB'],[2024],31,51,0,0,100,Active,0,Shreveport,Moth
1001520,Mike Rodríguez,26,SAI,0.4,19,80,7,20,5,1,2,12,1,3,4,19,0.25,0.302,0.412,0.714,4,2,1,5,"['3B,LF']",0.0,740000.0,ACB,['SAI'],['ACB'],[2024],26,62,0,0,100,Active,0,Saint Petersburg,Platypus
783379,Valente Pop,28,MON,-0.3,50,66,10,13,2,0,2,5,4,1,8,13,0.206,0.311,0.318,0.629,2,3,6,4,"['RF,LF,CF']",0.0,740000.0,NBL,['MON'],['NBL'],[2024],24,56,0,0,100,Active,0,Montgomery,Pigeon
166667,Jacob Oller,24,YON,0.4,34,70,13,16,4,3,3,9,6,4,5,24,0.222,0.325,0.5,0.825,1,5,3,5,['2B'],0.0,740000.0,ACB,['YON'],['ACB'],[2024],26,59,0,0,100,Active,0,Yonkers,Guinea pig
564890,Rhys Schwellenbach,31,SAI,0.0,31,70,5,19,5,6,4,8,4,1,4,26,0.254,0.32,0.685,1.005,6,1,2,2,"['2B,SS,RF']",0.0,740000.0,ACB,['SAI'],['ACB'],[2024],24,52,0,0,100,Active,0,Saint Petersburg,Platypus
614689,Kevin Brieske,29,SAN,0.2,34,65,6,10,5,0,2,6,0,3,6,26,0.159,0.256,0.323,0.579,1,3,3,0,['C'],1.012,751000.0,ACB,['SAN'],['ACB'],[2024],19,58,0,0,100,Active,0,Santa Rosa,Coyote
67764,Davis Candelario,31,TEM,0.4,34,72,10,22,3,1,5,15,4,0,3,30,0.273,0.35,0.583,0.932,1,2,0,0,['C'],0.0,740000.0,NBL,['TEM'],['NBL'],[2024],27,52,0,0,100,Active,0,Tempe,Steelhead trout
318165,Sean Hartlieb,32,WES,-0.9,30,71,9,10,2,0,1,6,2,0,5,13,0.154,0.217,0.211,0.428,3,2,1,0,['C'],7.089,7000000.0,NBL,['WES'],['NBL'],[2024],17,63,0,0,100,Active,0,Westminster,Gila monster
875208,Freddy Valdéz,26,BOS,-0.1,30,60,8,11,2,2,2,4,2,1,9,20,0.185,0.346,0.383,0.729,1,6,6,1,"['LF,RF']",0.0,740000.0,NBL,['BOS'],['NBL'],[2024],26,55,0,0,100,Active,0,Boston,Common household pests
900554,Ramón Wisdom,21,SHR,-0.1,18,62,9,11,1,1,3,4,7,1,12,20,0.179,0.32,0.37,0.69,0,1,3,0,"['LF,CF']",0.031,745800.0,ACB,['SHR'],['ACB'],[2024],24,52,0,0,100,Active,0,Shreveport,Moth
41097,Vaughn Stewart,28,COR,-0.8,31,71,5,10,3,0,0,3,1,0,2,15,0.143,0.175,0.183,0.358,3,1,1,1,"['2B,3B,SS']",1.111,745000.0,NBL,['COR'],['NBL'],[2024],13,62,0,0,100,Active,0,Corpus Christi,Ermine
528913,Seby Cruz,22,SAN,0.2,29,66,10,15,2,1,7,6,7,1,7,21,0.35,0.32,0.606,0.925,1,2,0,3,"['LF,CF', 'CF']",0.0,740000.0,ACB,['SAN'],['ACB'],[2024],24,53,0,0,100,Active,0,Santa Rosa,Coyote
792153,Phil Harper,24,GRA,-0.2,20,68,6,15,2,2,4,8,2,1,3,24,0.242,0.263,0.485,0.748,3,1,1,0,"['1B,3B']",0.0,740000.0,ACB,['GRA'],['ACB'],[2024],19,54,0,0,100,Active,0,Grayslake,Spider monkey
379813,Junior Wisdom,40,CHE,0.1,20,60,9,14,8,1,3,10,1,0,9,15,0.241,0.333,0.55,0.883,2,0,1,3,['1B'],0.0,740000.0,ACB,['CHE'],['ACB'],[2024],23,46,0,0,100,Active,0,Chesapeake,Squirrel
541999,Darren Trout,26,NEW,-0.5,38,66,9,8,0,0,1,2,5,3,6,19,0.119,0.205,0.166,0.371,4,1,0,0,"['SS,3B,LF,CF']",0.051,740000.0,ACB,['NEW'],['ACB'],[2024],15,59,0,0,100,Active,0,Newport News,Raccoon
838967,TJ Slaten,25,SEB,-0.1,34,56,14,12,3,1,4,8,5,4,6,24,0.2,0.323,0.517,0.84,1,3,4,5,"['LF,CF']",1.029,745000.0,ACB,['SEB'],['ACB'],[2024],21,47,0,0,100,Active,0,Sebastian,Cod
351221,Calvin Joyce,30,WES,0.0,24,62,7,15,3,1,2,7,1,3,8,19,,0.338,0.419,0.757,2,1,1,0,"['3B,2B,1B,SS,P']",2.043,764000.0,NBL,['WES'],['NBL'],[2024],24,48,0,0,100,Active,0,Westminster,Gila monster
223222,Ryan Irvin,34,SAI,-0.7,18,62,6,9,2,1,1,5,1,1,6,24,0.14,0.22,0.258,0.478,1,0,1,5,"['RF,LF,CF,P']",10.041,9785714.0,ACB,['SAI'],['ACB'],[2024],15,53,0,0,100,Active,0,Saint Petersburg,Platypus
69651,Dane Kiner-Falefa,30,POR,0.3,20,65,6,13,3,2,3,8,0,0,4,22,0.207,0.246,0.446,0.692,2,0,0,1,"['LF,RF']",0.0,740000.0,NBL,['POR'],['NBL'],[2024],17,52,0,0,100,Active,0,Portsmouth,Penguin
472994,Bryan Tromp,31,BOS,-0.7,23,63,2,10,2,4,2,6,5,0,2,19,0.15,0.208,0.412,0.62,2,2,1,2,['1B'],0.0,740000.0,NBL,['BOS'],['NBL'],[2024],14,55,0,0,100,Active,0,Boston,Common household pests
797412,Thyago Woods Richardson,26,VIS,0.4,23,62,7,15,3,0,1,2,7,1,7,18,0.246,0.328,0.338,0.666,2,1,1,0,['C'],0.035,740000.0,NBL,['VIS'],['NBL'],[2024],23,48,0,0,100,Active,0,Visalia,Elephant seal
903799,Kenta Detmers,30,JOL,-0.2,21,57,13,14,2,1,1,7,1,3,10,22,0.226,0.358,0.368,0.726,4,0,2,0,['1B'],3.114,1250000.0,ACB,['JOL'],['ACB'],[2024],24,43,0,0,100,Active,0,Joliet,list
111276,Davis Lucas,22,SAI,-0.3,21,59,6,7,2,0,3,5,2,3,7,20,0.118,0.212,0.305,0.517,4,0,0,1,"['2B,SS']",0.031,740000.0,ACB,['SAI'],['ACB'],[2024],14,52,0,0,100,Active,0,Saint Petersburg,Platypus
377396,Jesús A. Ferrer,28,BET,-0.4,26,61,9,14,1,0,1,5,1,1,6,19,0.212,0.298,0.295,0.593,2,0,0,3,"['RF,1B,LF,P,3B']",0.131,740000.0,NBL,['BET'],['NBL'],[2024],20,47,0,0,100,Active,0,Bethlehem,Rabbit
790890,Garrett Rivas,23,TEM,-0.1,18,51,4,11,2,0,0,3,4,1,10,19,0.204,0.375,0.254,0.629,0,3,0,1,['1B'],0.0,740000.0,NBL,['TEM'],['NBL'],[2024],24,43,0,0,100,Active,0,Tempe,Steelhead trout
355945,Ryan Martinez,29,MON,-0.1,23,54,7,11,3,0,2,3,1,0,8,22,0.204,0.317,0.37,0.687,6,1,4,2,['SS'],0.0,740000.0,NBL,['MON'],['NBL'],[2024],20,44,0,0,100,Active,0,Montgomery,Pigeon
555466,Jacob Friedl,24,MON,0.3,31,60,6,15,7,0,4,8,0,0,3,21,0.245,0.296,0.566,0.861,2,1,3,1,"['3B,2B']",1.021,744400.0,NBL,['MON'],['NBL'],[2024],19,46,0,0,100,Active,0,Montgomery,Pigeon
145521,Jeff Crawford,27,SAI,-0.5,26,57,5,9,8,3,1,4,3,1,6,18,0.18,0.261,0.456,0.717,0,2,2,3,"['3B,LF,P']",0.0,740000.0,ACB,['SAI'],['ACB'],[2024],17,50,0,0,100,Active,0,Saint Petersburg,Platypus
184227,Jacob Fedde,25,POR,0.7,20,56,9,17,5,0,6,7,0,3,4,8,0.294,0.36,0.714,1.073,1,1,1,0,['C'],1.075,750000.0,NBL,['POR'],['NBL'],[2024],22,40,0,0,100,Active,0,Portsmouth,Penguin
127081,Andrés Vázquez,29,RIV,0.2,19,56,4,14,10,0,0,6,0,2,1,18,0.25,0.263,0.428,0.691,2,0,2,1,['C'],0.0,740000.0,NBL,['RIV'],['NBL'],[2024],15,42,0,0,100,Active,0,Riverside,Fancy rat
177062,Pete Logue,22,COR,-0.2,20,60,5,9,3,1,2,6,2,1,4,18,0.176,0.215,0.333,0.548,4,1,2,1,['C'],0.0,740000.0,NBL,['COR'],['NBL'],[2024],14,52,0,0,100,Active,0,Corpus Christi,Ermine
458141,Joe Moore,22,HEN,-0.2,18,53,5,13,4,1,2,4,0,0,5,16,0.204,0.333,0.471,0.804,2,2,1,0,"['2B,SS,3B']",0.0,740000.0,NBL,['HEN'],['NBL'],[2024],20,42,0,0,100,Active,0,Henderson,Sperm whale
194779,Mike Cameron,27,RIV,0.2,35,48,11,11,6,0,0,4,3,0,6,14,0.196,0.327,0.354,0.681,3,1,2,0,"['2B,3B,LF,P,SS']",0.0,740000.0,NBL,['RIV'],['NBL'],[2024],18,38,0,0,100,Active,0,Riverside,Fancy rat
855700,George Trevino,33,BET,-0.2,19,56,5,13,1,1,2,3,0,0,1,16,0.24,0.258,0.392,0.65,6,1,1,2,['RF'],10.167,12000000.0,NBL,['BET'],['NBL'],[2024],15,44,0,0,100,Active,0,Bethlehem,Rabbit
